tipo_cliente,metodo_pago,dispositivo,estado_red,region_fiscal,envio
Empresa,Cripto,Tableta,Lenta,EU,Pickup
Empresa,Cripto,Tableta,Lenta,US,Economico
Empresa,Cripto,Tableta,Lenta,US,Estandar
Empresa,Cripto,Tableta,Lenta,US,Express
Empresa,Cripto,Tableta,Lenta,US,Pickup
Empresa,Cripto,Tableta,Lenta,APAC,Economico
Empresa,Cripto,Tableta,Lenta,APAC,Estandar
Empresa,Cripto,Tableta,Lenta,APAC,Express
Empresa,Cripto,Tableta,Lenta,APAC,Pickup
Empresa,Cripto,Tableta,Intermitente,LATAM,Economico
Empresa,Cripto,Tableta,Intermitente,LATAM,Estandar
Empresa,Cripto,Tableta,Intermitente,LATAM,Express
Empresa,Cripto,Tableta,Intermitente,LATAM,Pickup
Empresa,Cripto,Tableta,Intermitente,EU,Economico
Empresa,Cripto,Tableta,Intermitente,EU,Estandar
Empresa,Cripto,Tableta,Intermitente,EU,Express
Empresa,Cripto,Tableta,Intermitente,EU,Pickup
Empresa,Cripto,Tableta,Intermitente,US,Economico
Empresa,Cripto,Tableta,Intermitente,US,Estandar
Empresa,Cripto,Tableta,Intermitente,US,Express
Empresa,Cripto,Tableta,Intermitente,US,Pickup
Empresa,Cripto,Tableta,Intermitente,APAC,Economico
Empresa,Cripto,Tableta,Intermitente,APAC,Estandar
Empresa,Cripto,Tableta,Intermitente,APAC,Express
Empresa,Cripto,Tableta,Intermitente,APAC,Pickup
Empresa,Cripto,Tableta,SinConexion,LATAM,Economico
Empresa,Cripto,Tableta,SinConexion,LATAM,Estandar
Empresa,Cripto,Tableta,SinConexion,LATAM,Express
Empresa,Cripto,Tableta,SinConexion,LATAM,Pickup
Empresa,Cripto,Tableta,SinConexion,EU,Economico
Empresa,Cripto,Tableta,SinConexion,EU,Estandar
Empresa,Cripto,Tableta,SinConexion,EU,Express
Empresa,Cripto,Tableta,SinConexion,EU,Pickup
Empresa,Cripto,Tableta,SinConexion,US,Economico
Empresa,Cripto,Tableta,SinConexion,US,Estandar
Empresa,Cripto,Tableta,SinConexion,US,Express
Empresa,Cripto,Tableta,SinConexion,US,Pickup
Empresa,Cripto,Tableta,SinConexion,APAC,Economico
Empresa,Cripto,Tableta,SinConexion,APAC,Estandar
Empresa,Cripto,Tableta,SinConexion,APAC,Express
Empresa,Cripto,Tableta,SinConexion,APAC,Pickup
Empresa,Cripto,SmartTV,Buena,LATAM,Economico
Empresa,Cripto,SmartTV,Buena,LATAM,Estandar
Empresa,Cripto,SmartTV,Buena,LATAM,Express
Empresa,Cripto,SmartTV,Buena,LATAM,Pickup
Empresa,Cripto,SmartTV,Buena,EU,Economico
Empresa,Cripto,SmartTV,Buena,EU,Estandar
Empresa,Cripto,SmartTV,Buena,EU,Express
Empresa,Cripto,SmartTV,Buena,EU,Pickup
Empresa,Cripto,SmartTV,Buena,US,Economico
Empresa,Cripto,SmartTV,Buena,US,Estandar
Empresa,Cripto,SmartTV,Buena,US,Express
Empresa,Cripto,SmartTV,Buena,US,Pickup
Empresa,Cripto,SmartTV,Buena,APAC,Economico
Empresa,Cripto,SmartTV,Buena,APAC,Estandar
Empresa,Cripto,SmartTV,Buena,APAC,Express
Empresa,Cripto,SmartTV,Buena,APAC,Pickup
Empresa,Cripto,SmartTV,Media,LATAM,Economico
Empresa,Cripto,SmartTV,Media,LATAM,Estandar
Empresa,Cripto,SmartTV,Media,LATAM,Express
Empresa,Cripto,SmartTV,Media,LATAM,Pickup
Empresa,Cripto,SmartTV,Media,EU,Economico
Empresa,Cripto,SmartTV,Media,EU,Estandar
Empresa,Cripto,SmartTV,Media,EU,Express
Empresa,Cripto,SmartTV,Media,EU,Pickup
Empresa,Cripto,SmartTV,Media,US,Economico
Empresa,Cripto,SmartTV,Media,US,Estandar
Empresa,Cripto,SmartTV,Media,US,Express
Empresa,Cripto,SmartTV,Media,US,Pickup
Empresa,Cripto,SmartTV,Media,APAC,Economico
Empresa,Cripto,SmartTV,Media,APAC,Estandar
Empresa,Cripto,SmartTV,Media,APAC,Express
Empresa,Cripto,SmartTV,Media,APAC,Pickup
Empresa,Cripto,SmartTV,Lenta,LATAM,Economico
Empresa,Cripto,SmartTV,Lenta,LATAM,Estandar
Empresa,Cripto,SmartTV,Lenta,LATAM,Express
Empresa,Cripto,SmartTV,Lenta,LATAM,Pickup
Empresa,Cripto,SmartTV,Lenta,EU,Economico
Empresa,Cripto,SmartTV,Lenta,EU,Estandar
Empresa,Cripto,SmartTV,Lenta,EU,Express
Empresa,Cripto,SmartTV,Lenta,EU,Pickup
Empresa,Cripto,SmartTV,Lenta,US,Economico
Empresa,Cripto,SmartTV,Lenta,US,Estandar
Empresa,Cripto,SmartTV,Lenta,US,Express
Empresa,Cripto,SmartTV,Lenta,US,Pickup
Empresa,Cripto,SmartTV,Lenta,APAC,Economico
Empresa,Cripto,SmartTV,Lenta,APAC,Estandar
Empresa,Cripto,SmartTV,Lenta,APAC,Express
Empresa,Cripto,SmartTV,Lenta,APAC,Pickup
Empresa,Cripto,SmartTV,Intermitente,LATAM,Economico
Empresa,Cripto,SmartTV,Intermitente,LATAM,Estandar
Empresa,Cripto,SmartTV,Intermitente,LATAM,Express
Empresa,Cripto,SmartTV,Intermitente,LATAM,Pickup
Empresa,Cripto,SmartTV,Intermitente,EU,Economico
Empresa,Cripto,SmartTV,Intermitente,EU,Estandar
Empresa,Cripto,SmartTV,Intermitente,EU,Express
Empresa,Cripto,SmartTV,Intermitente,EU,Pickup
Empresa,Cripto,SmartTV,Intermitente,US,Economico
Empresa,Cripto,SmartTV,Intermitente,US,Estandar
Empresa,Cripto,SmartTV,Intermitente,US,Express
Empresa,Cripto,SmartTV,Intermitente,US,Pickup
Empresa,Cripto,SmartTV,Intermitente,APAC,Economico
Empresa,Cripto,SmartTV,Intermitente,APAC,Estandar
Empresa,Cripto,SmartTV,Intermitente,APAC,Express
Empresa,Cripto,SmartTV,Intermitente,APAC,Pickup
Empresa,Cripto,SmartTV,SinConexion,LATAM,Economico
Empresa,Cripto,SmartTV,SinConexion,LATAM,Estandar
Empresa,Cripto,SmartTV,SinConexion,LATAM,Express
Empresa,Cripto,SmartTV,SinConexion,LATAM,Pickup
Empresa,Cripto,SmartTV,SinConexion,EU,Economico
Empresa,Cripto,SmartTV,SinConexion,EU,Estandar
Empresa,Cripto,SmartTV,SinConexion,EU,Express
Empresa,Cripto,SmartTV,SinConexion,EU,Pickup
Empresa,Cripto,SmartTV,SinConexion,US,Economico
Empresa,Cripto,SmartTV,SinConexion,US,Estandar
Empresa,Cripto,SmartTV,SinConexion,US,Express
Empresa,Cripto,SmartTV,SinConexion,US,Pickup
Empresa,Cripto,SmartTV,SinConexion,APAC,Economico
Empresa,Cripto,SmartTV,SinConexion,APAC,Estandar
Empresa,Cripto,SmartTV,SinConexion,APAC,Express
Empresa,Cripto,SmartTV,SinConexion,APAC,Pickup
Empresa,Cripto,Consola,Buena,LATAM,Economico
Empresa,Cripto,Consola,Buena,LATAM,Estandar
Empresa,Cripto,Consola,Buena,LATAM,Express
Empresa,Cripto,Consola,Buena,LATAM,Pickup
Empresa,Cripto,Consola,Buena,EU,Economico
Empresa,Cripto,Consola,Buena,EU,Estandar
Empresa,Cripto,Consola,Buena,EU,Express
Empresa,Cripto,Consola,Buena,EU,Pickup
Empresa,Cripto,Consola,Buena,US,Economico
Empresa,Cripto,Consola,Buena,US,Estandar
Empresa,Cripto,Consola,Buena,US,Express
Empresa,Cripto,Consola,Buena,US,Pickup
Empresa,Cripto,Consola,Buena,APAC,Economico
Empresa,Cripto,Consola,Buena,APAC,Estandar
Empresa,Cripto,Consola,Buena,APAC,Express
Empresa,Cripto,Consola,Buena,APAC,Pickup
Empresa,Cripto,Consola,Media,LATAM,Economico
Empresa,Cripto,Consola,Media,LATAM,Estandar
Empresa,Cripto,Consola,Media,LATAM,Express
Empresa,Cripto,Consola,Media,LATAM,Pickup
Empresa,Cripto,Consola,Media,EU,Economico
Empresa,Cripto,Consola,Media,EU,Estandar
Empresa,Cripto,Consola,Media,EU,Express
Empresa,Cripto,Consola,Media,EU,Pickup
Empresa,Cripto,Consola,Media,US,Economico
Empresa,Cripto,Consola,Media,US,Estandar
Empresa,Cripto,Consola,Media,US,Express
Empresa,Cripto,Consola,Media,US,Pickup
Empresa,Cripto,Consola,Media,APAC,Economico
Empresa,Cripto,Consola,Media,APAC,Estandar
Empresa,Cripto,Consola,Media,APAC,Express
Empresa,Cripto,Consola,Media,APAC,Pickup
Empresa,Cripto,Consola,Lenta,LATAM,Economico
Empresa,Cripto,Consola,Lenta,LATAM,Estandar
Empresa,Cripto,Consola,Lenta,LATAM,Express
Empresa,Cripto,Consola,Lenta,LATAM,Pickup
Empresa,Cripto,Consola,Lenta,EU,Economico
Empresa,Cripto,Consola,Lenta,EU,Estandar
Empresa,Cripto,Consola,Lenta,EU,Express
Empresa,Cripto,Consola,Lenta,EU,Pickup
Empresa,Cripto,Consola,Lenta,US,Economico
Empresa,Cripto,Consola,Lenta,US,Estandar
Empresa,Cripto,Consola,Lenta,US,Express
Empresa,Cripto,Consola,Lenta,US,Pickup
Empresa,Cripto,Consola,Lenta,APAC,Economico
Empresa,Cripto,Consola,Lenta,APAC,Estandar
Empresa,Cripto,Consola,Lenta,APAC,Express
Empresa,Cripto,Consola,Lenta,APAC,Pickup
Empresa,Cripto,Consola,Intermitente,LATAM,Economico
Empresa,Cripto,Consola,Intermitente,LATAM,Estandar
Empresa,Cripto,Consola,Intermitente,LATAM,Express
Empresa,Cripto,Consola,Intermitente,LATAM,Pickup
Empresa,Cripto,Consola,Intermitente,EU,Economico
Empresa,Cripto,Consola,Intermitente,EU,Estandar
Empresa,Cripto,Consola,Intermitente,EU,Express
Empresa,Cripto,Consola,Intermitente,EU,Pickup
Empresa,Cripto,Consola,Intermitente,US,Economico
Empresa,Cripto,Consola,Intermitente,US,Estandar
Empresa,Cripto,Consola,Intermitente,US,Express
Empresa,Cripto,Consola,Intermitente,US,Pickup
Empresa,Cripto,Consola,Intermitente,APAC,Economico
Empresa,Cripto,Consola,Intermitente,APAC,Estandar
Empresa,Cripto,Consola,Intermitente,APAC,Express
Empresa,Cripto,Consola,Intermitente,APAC,Pickup
Empresa,Cripto,Consola,SinConexion,LATAM,Economico
Empresa,Cripto,Consola,SinConexion,LATAM,Estandar
Empresa,Cripto,Consola,SinConexion,LATAM,Express
Empresa,Cripto,Consola,SinConexion,LATAM,Pickup
Empresa,Cripto,Consola,SinConexion,EU,Economico
Empresa,Cripto,Consola,SinConexion,EU,Estandar
Empresa,Cripto,Consola,SinConexion,EU,Express
Empresa,Cripto,Consola,SinConexion,EU,Pickup
Empresa,Cripto,Consola,SinConexion,US,Economico
Empresa,Cripto,Consola,SinConexion,US,Estandar
Empresa,Cripto,Consola,SinConexion,US,Express
Empresa,Cripto,Consola,SinConexion,US,Pickup
Empresa,Cripto,Consola,SinConexion,APAC,Economico
Empresa,Cripto,Consola,SinConexion,APAC,Estandar
Empresa,Cripto,Consola,SinConexion,APAC,Express
Empresa,Cripto,Consola,SinConexion,APAC,Pickup
VIP,Tarjeta,Movil,Buena,LATAM,Economico
VIP,Tarjeta,Movil,Buena,LATAM,Estandar
VIP,Tarjeta,Movil,Buena,LATAM,Express
VIP,Tarjeta,Movil,Buena,LATAM,Pickup
VIP,Tarjeta,Movil,Buena,EU,Economico
VIP,Tarjeta,Movil,Buena,EU,Estandar
VIP,Tarjeta,Movil,Buena,EU,Express
VIP,Tarjeta,Movil,Buena,EU,Pickup
VIP,Tarjeta,Movil,Buena,US,Economico
VIP,Tarjeta,Movil,Buena,US,Estandar
VIP,Tarjeta,Movil,Buena,US,Express
VIP,Tarjeta,Movil,Buena,US,Pickup
VIP,Tarjeta,Movil,Buena,APAC,Economico
VIP,Tarjeta,Movil,Buena,APAC,Estandar
VIP,Tarjeta,Movil,Buena,APAC,Express
VIP,Tarjeta,Movil,Buena,APAC,Pickup
VIP,Tarjeta,Movil,Media,LATAM,Economico
VIP,Tarjeta,Movil,Media,LATAM,Estandar
VIP,Tarjeta,Movil,Media,LATAM,Express
VIP,Tarjeta,Movil,Media,LATAM,Pickup
VIP,Tarjeta,Movil,Media,EU,Economico
VIP,Tarjeta,Movil,Media,EU,Estandar
VIP,Tarjeta,Movil,Media,EU,Express
VIP,Tarjeta,Movil,Media,EU,Pickup
VIP,Tarjeta,Movil,Media,US,Economico
VIP,Tarjeta,Movil,Media,US,Estandar
VIP,Tarjeta,Movil,Media,US,Express
VIP,Tarjeta,Movil,Media,US,Pickup
VIP,Tarjeta,Movil,Media,APAC,Economico
VIP,Tarjeta,Movil,Media,APAC,Estandar
VIP,Tarjeta,Movil,Media,APAC,Express
VIP,Tarjeta,Movil,Media,APAC,Pickup
VIP,Tarjeta,Movil,Lenta,LATAM,Economico
VIP,Tarjeta,Movil,Lenta,LATAM,Estandar
VIP,Tarjeta,Movil,Lenta,LATAM,Express
VIP,Tarjeta,Movil,Lenta,LATAM,Pickup
VIP,Tarjeta,Movil,Lenta,EU,Economico
VIP,Tarjeta,Movil,Lenta,EU,Estandar
VIP,Tarjeta,Movil,Lenta,EU,Express
VIP,Tarjeta,Movil,Lenta,EU,Pickup
VIP,Tarjeta,Movil,Lenta,US,Economico
VIP,Tarjeta,Movil,Lenta,US,Estandar
VIP,Tarjeta,Movil,Lenta,US,Express
VIP,Tarjeta,Movil,Lenta,US,Pickup
VIP,Tarjeta,Movil,Lenta,APAC,Economico
VIP,Tarjeta,Movil,Lenta,APAC,Estandar
VIP,Tarjeta,Movil,Lenta,APAC,Express
VIP,Tarjeta,Movil,Lenta,APAC,Pickup
VIP,Tarjeta,Movil,Intermitente,LATAM,Economico
VIP,Tarjeta,Movil,Intermitente,LATAM,Estandar
VIP,Tarjeta,Movil,Intermitente,LATAM,Express
VIP,Tarjeta,Movil,Intermitente,LATAM,Pickup
VIP,Tarjeta,Movil,Intermitente,EU,Economico
VIP,Tarjeta,Movil,Intermitente,EU,Estandar
VIP,Tarjeta,Movil,Intermitente,EU,Express
VIP,Tarjeta,Movil,Intermitente,EU,Pickup
VIP,Tarjeta,Movil,Intermitente,US,Economico
VIP,Tarjeta,Movil,Intermitente,US,Estandar
VIP,Tarjeta,Movil,Intermitente,US,Express
VIP,Tarjeta,Movil,Intermitente,US,Pickup
VIP,Tarjeta,Movil,Intermitente,APAC,Economico
VIP,Tarjeta,Movil,Intermitente,APAC,Estandar
VIP,Tarjeta,Movil,Intermitente,APAC,Express
VIP,Tarjeta,Movil,Intermitente,APAC,Pickup
VIP,Tarjeta,Movil,SinConexion,LATAM,Economico
VIP,Tarjeta,Movil,SinConexion,LATAM,Estandar
VIP,Tarjeta,Movil,SinConexion,LATAM,Express
VIP,Tarjeta,Movil,SinConexion,LATAM,Pickup
VIP,Tarjeta,Movil,SinConexion,EU,Economico
VIP,Tarjeta,Movil,SinConexion,EU,Estandar
VIP,Tarjeta,Movil,SinConexion,EU,Express
VIP,Tarjeta,Movil,SinConexion,EU,Pickup
VIP,Tarjeta,Movil,SinConexion,US,Economico
VIP,Tarjeta,Movil,SinConexion,US,Estandar
VIP,Tarjeta,Movil,SinConexion,US,Express
VIP,Tarjeta,Movil,SinConexion,US,Pickup
VIP,Tarjeta,Movil,SinConexion,APAC,Economico
VIP,Tarjeta,Movil,SinConexion,APAC,Estandar
VIP,Tarjeta,Movil,SinConexion,APAC,Express
VIP,Tarjeta,Movil,SinConexion,APAC,Pickup
VIP,Tarjeta,Desktop,Buena,LATAM,Economico
VIP,Tarjeta,Desktop,Buena,LATAM,Estandar
VIP,Tarjeta,Desktop,Buena,LATAM,Express
VIP,Tarjeta,Desktop,Buena,LATAM,Pickup
VIP,Tarjeta,Desktop,Buena,EU,Economico
VIP,Tarjeta,Desktop,Buena,EU,Estandar
VIP,Tarjeta,Desktop,Buena,EU,Express
VIP,Tarjeta,Desktop,Buena,EU,Pickup
VIP,Tarjeta,Desktop,Buena,US,Economico
VIP,Tarjeta,Desktop,Buena,US,Estandar
VIP,Tarjeta,Desktop,Buena,US,Express
VIP,Tarjeta,Desktop,Buena,US,Pickup
VIP,Tarjeta,Desktop,Buena,APAC,Economico
VIP,Tarjeta,Desktop,Buena,APAC,Estandar
VIP,Tarjeta,Desktop,Buena,APAC,Express
VIP,Tarjeta,Desktop,Buena,APAC,Pickup
VIP,Tarjeta,Desktop,Media,LATAM,Economico
VIP,Tarjeta,Desktop,Media,LATAM,Estandar
VIP,Tarjeta,Desktop,Media,LATAM,Express
VIP,Tarjeta,Desktop,Media,LATAM,Pickup
VIP,Tarjeta,Desktop,Media,EU,Economico
VIP,Tarjeta,Desktop,Media,EU,Estandar
VIP,Tarjeta,Desktop,Media,EU,Express
VIP,Tarjeta,Desktop,Media,EU,Pickup
VIP,Tarjeta,Desktop,Media,US,Economico
VIP,Tarjeta,Desktop,Media,US,Estandar
VIP,Tarjeta,Desktop,Media,US,Express
VIP,Tarjeta,Desktop,Media,US,Pickup
VIP,Tarjeta,Desktop,Media,APAC,Economico
VIP,Tarjeta,Desktop,Media,APAC,Estandar
VIP,Tarjeta,Desktop,Media,APAC,Express
VIP,Tarjeta,Desktop,Media,APAC,Pickup
VIP,Tarjeta,Desktop,Lenta,LATAM,Economico
VIP,Tarjeta,Desktop,Lenta,LATAM,Estandar
VIP,Tarjeta,Desktop,Lenta,LATAM,Express
VIP,Tarjeta,Desktop,Lenta,LATAM,Pickup
VIP,Tarjeta,Desktop,Lenta,EU,Economico
VIP,Tarjeta,Desktop,Lenta,EU,Estandar
VIP,Tarjeta,Desktop,Lenta,EU,Express
VIP,Tarjeta,Desktop,Lenta,EU,Pickup
VIP,Tarjeta,Desktop,Lenta,US,Economico
VIP,Tarjeta,Desktop,Lenta,US,Estandar
VIP,Tarjeta,Desktop,Lenta,US,Express
VIP,Tarjeta,Desktop,Lenta,US,Pickup
VIP,Tarjeta,Desktop,Lenta,APAC,Economico
VIP,Tarjeta,Desktop,Lenta,APAC,Estandar
VIP,Tarjeta,Desktop,Lenta,APAC,Express
VIP,Tarjeta,Desktop,Lenta,APAC,Pickup
VIP,Tarjeta,Desktop,Intermitente,LATAM,Economico
VIP,Tarjeta,Desktop,Intermitente,LATAM,Estandar
VIP,Tarjeta,Desktop,Intermitente,LATAM,Express
VIP,Tarjeta,Desktop,Intermitente,LATAM,Pickup
VIP,Tarjeta,Desktop,Intermitente,EU,Economico
VIP,Tarjeta,Desktop,Intermitente,EU,Estandar
VIP,Tarjeta,Desktop,Intermitente,EU,Express
VIP,Tarjeta,Desktop,Intermitente,EU,Pickup
VIP,Tarjeta,Desktop,Intermitente,US,Economico
VIP,Tarjeta,Desktop,Intermitente,US,Estandar
VIP,Tarjeta,Desktop,Intermitente,US,Express
VIP,Tarjeta,Desktop,Intermitente,US,Pickup
VIP,Tarjeta,Desktop,Intermitente,APAC,Economico
VIP,Tarjeta,Desktop,Intermitente,APAC,Estandar
VIP,Tarjeta,Desktop,Intermitente,APAC,Express
VIP,Tarjeta,Desktop,Intermitente,APAC,Pickup
VIP,Tarjeta,Desktop,SinConexion,LATAM,Economico
VIP,Tarjeta,Desktop,SinConexion,LATAM,Estandar
VIP,Tarjeta,Desktop,SinConexion,LATAM,Express
VIP,Tarjeta,Desktop,SinConexion,LATAM,Pickup
VIP,Tarjeta,Desktop,SinConexion,EU,Economico
VIP,Tarjeta,Desktop,SinConexion,EU,Estandar
VIP,Tarjeta,Desktop,SinConexion,EU,Express
VIP,Tarjeta,Desktop,SinConexion,EU,Pickup
VIP,Tarjeta,Desktop,SinConexion,US,Economico
VIP,Tarjeta,Desktop,SinConexion,US,Estandar
VIP,Tarjeta,Desktop,SinConexion,US,Express
VIP,Tarjeta,Desktop,SinConexion,US,Pickup
VIP,Tarjeta,Desktop,SinConexion,APAC,Economico
VIP,Tarjeta,Desktop,SinConexion,APAC,Estandar
VIP,Tarjeta,Desktop,SinConexion,APAC,Express
VIP,Tarjeta,Desktop,SinConexion,APAC,Pickup
VIP,Tarjeta,Tableta,Buena,LATAM,Economico
VIP,Tarjeta,Tableta,Buena,LATAM,Estandar
VIP,Tarjeta,Tableta,Buena,LATAM,Express
VIP,Tarjeta,Tableta,Buena,LATAM,Pickup
VIP,Tarjeta,Tableta,Buena,EU,Economico
VIP,Tarjeta,Tableta,Buena,EU,Estandar
VIP,Tarjeta,Tableta,Buena,EU,Express
VIP,Tarjeta,Tableta,Buena,EU,Pickup
VIP,Tarjeta,Tableta,Buena,US,Economico
VIP,Tarjeta,Tableta,Buena,US,Estandar
VIP,Tarjeta,Tableta,Buena,US,Express
VIP,Tarjeta,Tableta,Buena,US,Pickup
VIP,Tarjeta,Tableta,Buena,APAC,Economico
VIP,Tarjeta,Tableta,Buena,APAC,Estandar
VIP,Tarjeta,Tableta,Buena,APAC,Express
VIP,Tarjeta,Tableta,Buena,APAC,Pickup
VIP,Tarjeta,Tableta,Media,LATAM,Economico
VIP,Tarjeta,Tableta,Media,LATAM,Estandar
VIP,Tarjeta,Tableta,Media,LATAM,Express
VIP,Tarjeta,Tableta,Media,LATAM,Pickup
VIP,Tarjeta,Tableta,Media,EU,Economico
VIP,Tarjeta,Tableta,Media,EU,Estandar
VIP,Tarjeta,Tableta,Media,EU,Express
VIP,Tarjeta,Tableta,Media,EU,Pickup
VIP,Tarjeta,Tableta,Media,US,Economico
VIP,Tarjeta,Tableta,Media,US,Estandar
VIP,Tarjeta,Tableta,Media,US,Express
VIP,Tarjeta,Tableta,Media,US,Pickup
VIP,Tarjeta,Tableta,Media,APAC,Economico
VIP,Tarjeta,Tableta,Media,APAC,Estandar
VIP,Tarjeta,Tableta,Media,APAC,Express
VIP,Tarjeta,Tableta,Media,APAC,Pickup
VIP,Tarjeta,Tableta,Lenta,LATAM,Economico
VIP,Tarjeta,Tableta,Lenta,LATAM,Estandar
VIP,Tarjeta,Tableta,Lenta,LATAM,Express
VIP,Tarjeta,Tableta,Lenta,LATAM,Pickup
VIP,Tarjeta,Tableta,Lenta,EU,Economico
VIP,Tarjeta,Tableta,Lenta,EU,Estandar
VIP,Tarjeta,Tableta,Lenta,EU,Express
VIP,Tarjeta,Tableta,Lenta,EU,Pickup
VIP,Tarjeta,Tableta,Lenta,US,Economico
VIP,Tarjeta,Tableta,Lenta,US,Estandar
VIP,Tarjeta,Tableta,Lenta,US,Express
VIP,Tarjeta,Tableta,Lenta,US,Pickup
VIP,Tarjeta,Tableta,Lenta,APAC,Economico
VIP,Tarjeta,Tableta,Lenta,APAC,Estandar
VIP,Tarjeta,Tableta,Lenta,APAC,Express
VIP,Tarjeta,Tableta,Lenta,APAC,Pickup
VIP,Tarjeta,Tableta,Intermitente,LATAM,Economico
VIP,Tarjeta,Tableta,Intermitente,LATAM,Estandar
VIP,Tarjeta,Tableta,Intermitente,LATAM,Express
VIP,Tarjeta,Tableta,Intermitente,LATAM,Pickup
VIP,Tarjeta,Tableta,Intermitente,EU,Economico
VIP,Tarjeta,Tableta,Intermitente,EU,Estandar
VIP,Tarjeta,Tableta,Intermitente,EU,Express
VIP,Tarjeta,Tableta,Intermitente,EU,Pickup
VIP,Tarjeta,Tableta,Intermitente,US,Economico
VIP,Tarjeta,Tableta,Intermitente,US,Estandar
VIP,Tarjeta,Tableta,Intermitente,US,Express
VIP,Tarjeta,Tableta,Intermitente,US,Pickup
VIP,Tarjeta,Tableta,Intermitente,APAC,Economico
VIP,Tarjeta,Tableta,Intermitente,APAC,Estandar
VIP,Tarjeta,Tableta,Intermitente,APAC,Express
VIP,Tarjeta,Tableta,Intermitente,APAC,Pickup
VIP,Tarjeta,Tableta,SinConexion,LATAM,Economico
VIP,Tarjeta,Tableta,SinConexion,LATAM,Estandar
VIP,Tarjeta,Tableta,SinConexion,LATAM,Express
VIP,Tarjeta,Tableta,SinConexion,LATAM,Pickup
VIP,Tarjeta,Tableta,SinConexion,EU,Economico
VIP,Tarjeta,Tableta,SinConexion,EU,Estandar
VIP,Tarjeta,Tableta,SinConexion,EU,Express
VIP,Tarjeta,Tableta,SinConexion,EU,Pickup
VIP,Tarjeta,Tableta,SinConexion,US,Economico
VIP,Tarjeta,Tableta,SinConexion,US,Estandar
VIP,Tarjeta,Tableta,SinConexion,US,Express
VIP,Tarjeta,Tableta,SinConexion,US,Pickup
VIP,Tarjeta,Tableta,SinConexion,APAC,Economico
VIP,Tarjeta,Tableta,SinConexion,APAC,Estandar
VIP,Tarjeta,Tableta,SinConexion,APAC,Express
VIP,Tarjeta,Tableta,SinConexion,APAC,Pickup
VIP,Tarjeta,SmartTV,Buena,LATAM,Economico
VIP,Tarjeta,SmartTV,Buena,LATAM,Estandar
VIP,Tarjeta,SmartTV,Buena,LATAM,Express
VIP,Tarjeta,SmartTV,Buena,LATAM,Pickup
VIP,Tarjeta,SmartTV,Buena,EU,Economico
VIP,Tarjeta,SmartTV,Buena,EU,Estandar
VIP,Tarjeta,SmartTV,Buena,EU,Express
VIP,Tarjeta,SmartTV,Buena,EU,Pickup
VIP,Tarjeta,SmartTV,Buena,US,Economico
VIP,Tarjeta,SmartTV,Buena,US,Estandar
VIP,Tarjeta,SmartTV,Buena,US,Express
VIP,Tarjeta,SmartTV,Buena,US,Pickup
VIP,Tarjeta,SmartTV,Buena,APAC,Economico
VIP,Tarjeta,SmartTV,Buena,APAC,Estandar
VIP,Tarjeta,SmartTV,Buena,APAC,Express
VIP,Tarjeta,SmartTV,Buena,APAC,Pickup
VIP,Tarjeta,SmartTV,Media,LATAM,Economico
VIP,Tarjeta,SmartTV,Media,LATAM,Estandar
VIP,Tarjeta,SmartTV,Media,LATAM,Express
VIP,Tarjeta,SmartTV,Media,LATAM,Pickup
VIP,Tarjeta,SmartTV,Media,EU,Economico
VIP,Tarjeta,SmartTV,Media,EU,Estandar
VIP,Tarjeta,SmartTV,Media,EU,Express
VIP,Tarjeta,SmartTV,Media,EU,Pickup
VIP,Tarjeta,SmartTV,Media,US,Economico
VIP,Tarjeta,SmartTV,Media,US,Estandar
VIP,Tarjeta,SmartTV,Media,US,Express
VIP,Tarjeta,SmartTV,Media,US,Pickup
VIP,Tarjeta,SmartTV,Media,APAC,Economico
VIP,Tarjeta,SmartTV,Media,APAC,Estandar
VIP,Tarjeta,SmartTV,Media,APAC,Express
VIP,Tarjeta,SmartTV,Media,APAC,Pickup
VIP,Tarjeta,SmartTV,Lenta,LATAM,Economico
VIP,Tarjeta,SmartTV,Lenta,LATAM,Estandar
VIP,Tarjeta,SmartTV,Lenta,LATAM,Express
VIP,Tarjeta,SmartTV,Lenta,LATAM,Pickup
VIP,Tarjeta,SmartTV,Lenta,EU,Economico
VIP,Tarjeta,SmartTV,Lenta,EU,Estandar
VIP,Tarjeta,SmartTV,Lenta,EU,Express
VIP,Tarjeta,SmartTV,Lenta,EU,Pickup
VIP,Tarjeta,SmartTV,Lenta,US,Economico
VIP,Tarjeta,SmartTV,Lenta,US,Estandar
VIP,Tarjeta,SmartTV,Lenta,US,Express
VIP,Tarjeta,SmartTV,Lenta,US,Pickup
VIP,Tarjeta,SmartTV,Lenta,APAC,Economico
VIP,Tarjeta,SmartTV,Lenta,APAC,Estandar
VIP,Tarjeta,SmartTV,Lenta,APAC,Express
VIP,Tarjeta,SmartTV,Lenta,APAC,Pickup
VIP,Tarjeta,SmartTV,Intermitente,LATAM,Economico
VIP,Tarjeta,SmartTV,Intermitente,LATAM,Estandar
VIP,Tarjeta,SmartTV,Intermitente,LATAM,Express
VIP,Tarjeta,SmartTV,Intermitente,LATAM,Pickup
VIP,Tarjeta,SmartTV,Intermitente,EU,Economico
VIP,Tarjeta,SmartTV,Intermitente,EU,Estandar
VIP,Tarjeta,SmartTV,Intermitente,EU,Express
